,序号,基金代码,基金简称,日期,单位净值,累计净值,日增长率,近1周,近1月,近3月,近6月,近1年,近2年,近3年,今年来,成立来,自定义,手续费
1627,1628,007717,工银尊享短债债券F,2021-11-12,1.0427,1.0727,0,0.01,0.38,0.55,1.39,3,6.82,,2.70,7.28,3.1363,0.00%
1628,1629,008582,兴银聚丰债券,2021-11-12,1.0073,1.0373,0.01,0.04,0.24,0.49,1.39,3.09,,,2.51,3.76,3.1429,0.04%
1629,1630,010811,湘财久盈中短债C,2021-11-15,1.0230,1.0230,0.02,0.03,0.27,0.57,1.39,,,,2.31,2.30,2.28,0.00%
1630,1631,010633,惠升和睿兴利债券C,2021-11-12,1.0126,1.0126,0.09,0.30,0.35,0.31,1.39,,,,,1.26,1.26,0.00%
1631,1632,261102,景顺长城优信增利债券C,2021-11-12,1.0526,1.4966,0.02,-0.05,0.34,0.37,1.38,3.34,5.40,9.24,2.41,51.20,3.3630,0.00%
1632,1633,005882,财通资管鸿达纯债E,2021-11-12,1.1301,1.1301,0.02,0.06,0.32,0.64,1.38,3.75,8.31,12.31,3.24,13.01,3.7455,0.00%
1633,1634,006361,财通鸿益中短债债券C,2021-11-12,1.0322,1.1132,0.01,0.03,0.21,0.57,1.38,3.01,6.25,10.80,2.69,11.80,3.0099,0.00%
1634,1635,008157,中金中债1-3年政金债C,2021-11-15,1.0397,1.0447,0.04,0.06,0.29,0.51,1.38,3.10,,,2.36,4.49,3.0438,0.00%
1635,1636,008922,财通鸿运中短债债券E,2021-11-12,1.0486,1.0486,0.01,0.06,0.29,0.62,1.38,3.56,,,2.93,4.86,3.5041,0.00%
1636,1637,002737,泓德裕和纯债债券C,2021-11-15,1.2184,1.2184,-0.02,-0.25,-0.44,-0.21,1.37,1.81,5.22,11.17,2.06,21.84,1.9577,0.00%
1637,1638,004367,博时汇享纯债债券C,2021-11-15,1.0197,1.1214,0.04,0.05,0.24,0.31,1.37,2.79,3.97,7.28,2.08,12.47,2.7416,0.00%
1638,1639,005452,鹏扬双利债券C,2021-11-15,1.1024,1.2314,0.04,-0.01,0.46,0.40,1.37,3.16,7.11,14.90,2.63,23.28,3.0339,0.00%
1639,1640,007320,嘉实汇达中短债债券C,2021-11-12,1.0190,1.0716,0.02,0.01,0.23,0.34,1.37,2.83,6.06,,2.31,7.27,2.8928,0.00%
1640,1641,011622,汇添富短债债券E,2021-11-15,1.0897,1.0947,0.02,0.06,0.24,0.61,1.37,,,,,2.12,2.104119,0.00%
1641,1642,550013,中信保诚景华债券C,2021-11-12,1.0330,1.0376,0,0.03,0.40,0.52,1.36,3.23,,,2.69,3.77,3.2949,0.00%
1642,1643,004893,华润元大润泽债券A,2021-11-12,1.1061,1.1061,0,0.05,0.20,0.55,1.36,3.53,5.90,8.73,2.66,10.61,3.5286,0.08%
1643,1644,006663,易方达安悦超短债C,2021-11-15,1.0104,1.0874,0.02,0.05,0.22,0.58,1.36,3.06,5.56,,2.57,9.02,3.0248,0.00%
1644,1645,007790,南方梦元短债A,2021-11-15,1.0510,1.0610,0.02,0.03,0.27,0.58,1.36,3.25,6.05,,2.70,6.11,3.2213,0.03%
1645,1646,872017,广发资管昭利中短债C,2021-11-15,1.0386,1.0386,0.02,0.03,0.26,0.46,1.36,3.07,,,2.58,3.86,3.0465,0.00%
1646,1647,519226,海富通瑞利债券,2021-11-15,1.0941,1.1764,0.03,0.05,0.36,0.61,1.35,3.30,5.83,9.67,2.72,18.48,3.2798,0.08%
1647,1648,007210,华商瑞丰短债C,2021-11-15,1.0645,1.0645,0.03,0.05,0.24,0.70,1.35,2.79,5.12,,2.44,6.45,2.7617,0.00%
1648,1649,008069,鹏扬富利增强债A,2021-11-15,1.0938,1.0938,-0.01,0.26,1.23,0.10,1.35,4.10,,,2.68,9.38,4.0818,0.08%
1649,1650,010310,德邦锐裕利率债债券C,2021-11-12,1.0315,1.0365,0.02,-0.05,0.36,0.21,1.35,,,,3.58,3.66,3.656531,0.00%
1650,1651,007926,万家家享中短债C,2021-11-12,1.0242,1.1411,0.01,0.06,0.26,0.57,1.35,3,4.31,,2.54,4.38,3.0588,0.00%
1651,1652,006908,银华安鑫短债债券C,2021-11-15,1.0091,1.0691,0.03,0.05,0.24,0.46,1.34,2.72,5.05,,2.34,7.09,2.6937,0.00%
1652,1653,004728,中欧瑾泰债券A,2021-11-15,1.0490,1.1620,0.03,0.05,0.20,0.34,1.34,3.34,6.60,12.07,2.41,16.70,3.2752,0.06%
1653,1654,003461,嘉实稳元纯债债券A,2021-11-12,1.0773,1.2063,-0.02,0.02,0.35,0.63,1.34,3.25,6.98,11.67,2.93,21.84,3.3249,0.08%
1654,1655,007218,蜂巢添幂中短债A,2021-11-15,1.0661,1.0761,0.02,0.04,0.26,0.55,1.34,3.28,7.44,,2.60,7.64,3.2449,0.04%
1655,1656,008010,前海联合润盈短债A,2021-11-15,1.0611,1.0611,0.03,0.05,0.28,0.53,1.34,3.61,,,2.91,6.11,3.5634,0.04%
1656,1657,008696,平安元盛超短债E,2021-11-15,1.0479,1.0479,0.03,0.05,0.30,0.61,1.34,3.18,,,2.65,4.79,3.1407,0.00%
1657,1658,253030,国联安信心增益债券,2021-11-12,1.1930,1.3010,0.03,0.08,0.26,0.45,1.32,3.51,6.48,10.30,2.98,32.50,3.4961,0.08%
1658,1659,000025,大摩双利增强债券C,2021-11-15,1.0877,1.5549,0.06,0.06,0.45,0.43,1.32,3.47,10.28,15.69,2.74,62.18,3.5975,0.00%
1659,1660,004002,泰达宏利恒利债券C,2021-11-15,1.0926,1.1906,0.05,0.05,0.31,0.40,1.32,3.81,6.26,10.53,2.58,20.15,3.7139,0.00%
1660,1661,005992,光大超短债A,2021-11-15,1.0239,1.1026,0.02,0.15,0.58,0.80,1.32,2.86,5.15,8.53,2.33,10.58,2.8370,0.04%
1661,1662,006406,华富恒盛纯债债券C,2021-11-15,1.0207,1.0407,0.01,0.03,0.09,0.28,1.32,1.72,1.31,,1.23,4.08,1.7142,0.00%
1662,1663,009944,浦银安盛稳健丰利债券C,2021-11-15,1.0152,1.0152,0.02,0.21,0.44,0.80,1.32,,,,,1.52,1.5,0.00%
1663,1664,001200,创金合信聚利债券C,2021-11-12,1.1751,1.1751,0,0.57,2.60,1.33,1.31,1.32,4.83,15.77,1.60,17.51,1.5381,0.00%
1664,1665,519777,交银裕盈纯债债券C,2021-11-15,1.1876,,0.04,0.04,0.28,0.41,1.31,3.15,5.13,8.36,2.22,18.76,3.0916,0.00%
1665,1666,004894,华润元大润泽债券C,2021-11-12,1.1241,1.1241,0,0.04,0.20,0.53,1.31,3.43,6.79,10.57,2.58,12.41,3.4321,0.00%
1666,1667,005678,安信尊享添益债券A,2021-11-15,1.1730,1.1730,0.01,0.05,-0.26,-0.54,1.31,1.74,5.19,12.47,1.75,17.30,1.7612,0.06%
1667,1668,006496,银华安盈短债债券A,2021-11-15,1.0264,1.0824,0.01,0.04,0.21,0.45,1.31,3.14,5.63,,2.47,8.37,3.1170,0.04%
1668,1669,008632,南方吉元短债E,2021-11-15,1.0202,1.0942,0.09,-0.03,-0.27,-0.02,1.31,3.48,,,2.85,5.65,3.3799,0.00%
1669,1670,004615,鹏扬利泽债券C,2021-11-15,1.0844,1.1484,0.02,0.04,0.19,0.47,1.30,3.09,5.33,8.91,2.37,15.36,3.0804,0.00%
1670,1671,620003,金元顺安丰利债券,2021-11-15,1.1750,1.4640,-0.59,-0.09,0.26,-0.93,1.29,2.71,8.90,16.04,1.73,52.65,3.2314,0.06%
1671,1672,003146,融通通优债券,2021-11-12,1.0954,1.2015,-0.01,-0.01,0.48,0.60,1.29,7.07,8.87,12.72,2.30,21.42,7.1164,0.08%
1672,1673,004102,信诚稳悦债券A,2021-11-12,1.0572,1.1942,0.02,0.02,0.27,0.43,1.29,3.32,6.18,10.19,2.28,20.66,3.3431,0.08%
1673,1674,006800,财通鸿运中短债债券C,2021-11-12,1.0954,1.1054,0.01,0.05,0.27,0.58,1.29,3.37,7.66,,2.76,10.60,3.3299,0.00%
1674,1675,007824,天弘弘择短债C,2021-11-12,1.0757,1.0757,0.01,0.05,0.20,0.57,1.29,3.08,6.84,,2.65,7.57,3.0858,0.00%
1675,1676,008879,国联安中债1-3年政金融债,2021-11-12,1.0189,1.0189,0.01,-0.03,0.22,0.43,1.29,3.24,,,2.20,1.89,3.2739,0.04%
1676,1677,485019,工银信用纯债债券B,2021-11-12,1.2329,1.2689,0,-0.06,-1.30,-0.74,1.28,0.79,1.57,4.66,3.56,27.24,1.3982,0.00%
1677,1678,005308,财通资管鸿达纯债C,2021-11-12,1.1310,1.1471,0.01,0.05,0.30,0.58,1.28,3.58,7.86,11.64,3.12,14.92,3.5809,0.00%
1678,1679,006835,工银尊享短债债券C,2021-11-12,1.0512,1.0812,0,0,0.35,0.48,1.28,2.79,6.03,,2.52,8.13,2.9331,0.00%
1679,1680,006647,汇添富短债债券C,2021-11-15,1.0791,1.0901,0.02,0.05,0.22,0.56,1.27,3.03,5.70,,2.47,9.03,2.9967,0.00%
1680,1681,010450,广发恒悦债券C,2021-11-15,1.0142,1.0260,0.31,0.74,1.01,0.68,1.27,,,,2.25,2.61,2.295629,0.00%
1681,1682,008881,国联安增顺纯债C,2021-11-12,1.0212,1.0212,0.02,0.14,0.52,0.78,1.27,1.95,,,1.65,2.12,1.9569,0.00%
1682,1683,002864,广发安泽短债债券A,2021-11-15,1.0673,1.1846,0.02,0.06,0.23,0.55,1.26,2.96,5.41,9.14,2.45,19.35,2.9281,0.04%
1683,1684,372010,上投摩根强化回报债券A,2021-11-12,1.5238,1.5738,-0.01,0.07,-0.25,0.53,1.26,3.31,9.94,20.36,2.08,59.95,3.2804,0.08%
1684,1685,004103,信诚稳悦债券C,2021-11-12,1.0569,1.1939,0.02,0.01,0.26,0.40,1.25,3.22,6.09,10.01,2.19,20.61,3.2431,0.00%
1685,1686,000129,大成景安短融债券B,2021-11-12,1.2347,1.4447,0.01,0.03,0.21,0.46,1.25,2.89,5.94,9.39,2.26,45.77,2.9046,0.00%
1686,1687,006207,泰康裕泰债券A,2021-11-12,1.1872,1.1872,0.20,0.70,2.05,0.24,1.25,5.75,15.42,,3.90,18.72,5.5383,0.08%
1687,1688,008394,方正富邦恒利纯债A,2021-11-15,1.0316,1.0316,0.05,0.06,0.31,0.52,1.25,2.75,,,2.25,3.16,2.6787,0.08%
1688,1689,006829,鹏扬利沣短债A,2021-11-15,1.0621,1.0621,0.03,0.05,0.22,0.55,1.24,2.98,5.87,,2.22,6.21,2.9275,0.04%
1689,1690,253060,国联安信心增长债券A,2021-11-12,1.1971,1.4108,-0.02,0.07,0.51,0.31,1.23,2.67,11.91,18.55,1.80,45.56,2.8568,0.06%
1690,1691,253020,国联安增利债券A,2021-11-12,1.3512,1.5962,0.01,0.03,0.36,0.61,1.23,2.60,4.42,9.85,2.05,69.47,2.5190,0.08%
1691,1692,519112,浦银安盛优化收益债券C,2021-11-12,1.4130,1.6130,0.07,0.14,0.71,0.57,1.22,2.61,5.21,9.82,1.87,63.05,2.6890,0.00%
1692,1693,003607,博时富益纯债债券,2021-11-15,1.0127,1.1673,0.05,0.06,0.67,0.62,1.22,2.58,4.21,8.66,2.18,17.59,2.5948,0.08%
1693,1694,006319,易方达安瑞短债A,2021-11-15,1.0074,1.0894,0.02,0.05,0.23,0.56,1.22,2.85,5.57,9.28,2.40,9.28,2.8288,0.04%
1694,1695,007064,浦银安盛上清所优选短融A,2021-11-12,1.0636,1.0636,0,0.05,0.20,0.52,1.22,2.96,5.57,,2.34,6.36,2.9722,0.05%
1695,1696,008067,圆信永丰丰和A,2021-11-15,1.0365,1.0365,0.02,0.05,0.21,0.59,1.22,2.74,,,2.19,3.65,2.7056,0.04%
1696,1697,005864,国投瑞银顺达纯债债券,2021-11-15,1.0243,1.1193,0.06,0.08,0.39,0.44,1.22,3.31,5.05,9.13,2.36,12.31,3.2036,0.08%
1697,1698,004544,嘉实稳华纯债债券A,2021-11-12,1.1361,1.2132,-0.01,0.04,0.19,0.54,1.21,2.85,7.18,11.92,2.24,21.92,2.8610,0.08%
1698,1699,006208,泰康裕泰债券C,2021-11-12,1.1839,1.1839,0.20,0.70,2.04,0.21,1.21,5.64,15.18,,3.81,18.39,5.4418,0.00%
1699,1700,006481,海富通上清所短融债券A,2021-11-15,1.0141,1.0759,0.01,0.04,0.19,0.46,1.21,2.79,5.36,,2.31,7.80,2.7526,0.10%
1700,1701,007791,南方梦元短债C,2021-11-15,1.0449,1.0549,0.02,0.03,0.25,0.52,1.21,2.96,5.45,,2.45,5.50,2.9272,0.00%
1701,1702,009284,上银慧丰利债券,2021-11-12,1.0117,1.0317,-0.02,-0.01,0.22,0.45,1.21,3.18,,,2.67,3.19,3.2622,0.08%
1702,1703,040045,华安添鑫中短债A,2021-11-15,1.0868,1.3587,0.04,0.06,0.27,0.51,1.20,2.89,7.05,5.44,2.34,38.35,2.8301,0.045%
1703,1704,290009,泰信周期回报债券,2021-11-15,1.1050,1.5670,0.09,0.09,1.10,0.17,1.20,2.81,6.36,9.05,2.23,66.26,2.6392,0.08%
1704,1705,000252,景顺长城景兴信用纯债债券A,2021-11-12,1.18,1.4110,0,0,0.25,0.34,1.20,2.88,4.67,8.64,2.25,42.10,2.8771,0.08%
1705,1706,002086,大成景安短融债券E,2021-11-12,1.2182,1.4252,0.01,0.04,0.21,0.45,1.20,2.79,5.74,9.07,2.17,21.56,2.8022,0.00%
1706,1707,006672,广发招财短债债券A,2021-11-15,1.0421,1.0729,0.02,0.05,0.24,0.51,1.20,2.49,4.56,,2.03,7.35,2.4674,0.04%
1707,1708,485111,工银瑞信双利债券A,2021-11-12,1.7160,2.1380,0,0.23,0.47,0,1.18,3.87,10.85,20.40,2.33,121.89,3.8741,0.08%
1708,1709,650001,英大纯债债券A,2021-11-15,1.0767,1.4787,0.02,0.05,0.20,0.51,1.18,3.15,7.04,11.65,2.07,53.86,3.1156,0.08%
1709,1710,006607,泓德裕丰中短债债券C,2021-11-15,1.0878,1.0878,0.02,0.03,0.17,0.46,1.18,2.59,5.14,,2.18,8.78,2.5941,0.00%
1710,1711,010035,平安高等级债E,2021-11-12,1.0619,1.0619,0,-0.02,-0.29,-0.56,1.18,2.18,,,1.90,2.79,2.2139,0.00%
1711,1712,010102,西部利得鑫泓增强债券A,2021-11-12,0.9660,0.9660,0.18,0.46,1.05,0.54,1.18,,,,-3.66,-3.40,-3.4,0.08%
1712,1713,233013,大摩多元收益债券C,2021-11-15,1.2919,1.9739,0.11,0.83,1.14,-0.13,1.17,1.43,9.83,18,1.09,99.89,1.2502,0.00%
1713,1714,002361,国富恒瑞债券A,2021-11-15,1.3880,1.4240,0.22,0.65,0.22,0.14,1.17,7.43,15.47,24.60,5.63,43.41,6.9498,0.08%
1714,1715,003167,前海开源鼎瑞债券A,2021-11-15,1.2184,1.2184,-0.21,0.14,0.52,-0.85,1.17,3.68,9.70,15.02,1.56,21.84,3.8089,0.08%
1715,1716,006497,银华安盈短债债券C,2021-11-15,1.0206,1.0766,0.01,0.03,0.20,0.37,1.17,2.86,5.14,,2.25,7.78,2.8502,0.00%
1716,1717,519152,新华纯债添利债券发起A,2021-11-12,1.1511,1.5495,0.01,0.02,0.24,0.66,1.16,2.65,5.89,10.22,2.30,57.98,2.6549,0.08%
1717,1718,003668,东方红益鑫纯债A,2021-11-15,1.0338,1.1988,0.07,0.12,0.35,0.72,1.16,2.97,5.66,10.63,2.33,20.99,2.9322,0.70%
1718,1719,485020,工银14天理财债券发起B,2021-11-12,1.0392,1.0392,0,0.05,0.25,0.53,1.15,2.82,,,2.14,3.92,2.8198,0.00%
1719,1720,002736,泓德裕和纯债债券A,2021-11-15,1.2365,1.2365,-0.02,-0.24,-0.41,-0.13,1.15,1.77,5.50,11.90,1.97,23.65,1.9034,0.08%
1720,1721,005993,光大超短债C,2021-11-15,1.0211,1.0889,0.01,0.13,0.54,0.70,1.15,2.48,4.36,7.29,2.01,9.13,2.4779,0.00%
1721,1722,010146,格林中短债债券C,2021-11-15,1.0120,1.0320,0.07,0.05,0.56,0.27,1.15,3.18,,,2.32,3.21,3.0874,0.00%
1722,1723,001058,华夏理财30天债券B,2021-11-15,1.0257,1.0257,0.02,0.05,0.18,0.50,1.14,,,,2.07,2.57,,0.00%
1723,1724,070009,嘉实超短债债券C,2021-11-12,1.0518,1.5286,0.01,0.04,0.17,0.40,1.14,2.46,4.98,8.27,2.08,67.42,2.4930,0.00%
1724,1725,005503,汇添富理财60天债券E,2021-11-15,1.06,1.06,0.01,0.03,0.26,0.63,1.14,2.27,4.45,,1.72,6,2.2379,0.00%
1725,1726,007219,蜂巢添幂中短债C,2021-11-15,1.0577,1.0677,0.02,0.04,0.23,0.46,1.14,2.88,6.66,,2.25,6.80,2.8396,0.00%
1726,1727,008011,前海联合润盈短债C,2021-11-15,1.0484,1.0484,0.03,0.04,0.25,0.43,1.14,2.75,,,2.10,4.84,2.7046,0.00%
1727,1728,009603,国金惠鑫短债债券E,2021-11-15,1.0610,1.0610,0.02,0.05,0.20,0.50,1.14,2.86,,,2.27,1.85,2.8306,0.00%
1728,1729,008070,鹏扬富利增强债C,2021-11-15,1.0869,1.0869,-0.01,0.25,1.19,-0.01,1.14,3.67,,,2.32,8.69,3.6719,0.00%
1729,1730,008395,方正富邦恒利纯债C,2021-11-15,1.0290,1.0290,0.05,0.05,0.29,0.46,1.14,2.58,,,2.06,2.90,2.5117,0.00%
1730,1731,004729,中欧瑾泰债券C,2021-11-15,1.0341,1.1261,0.02,0.05,0.18,0.32,1.13,3.08,6.20,10.37,2.16,13.05,3.0305,0.00%
1731,1732,006734,国金惠鑫短债债券A,2021-11-15,1.0753,1.0753,0.02,0.05,0.20,0.49,1.12,2.69,5.54,,2.09,7.53,2.6544,0.035%
1732,1733,007099,安信尊享添益债券C,2021-11-15,1.1605,1.1605,0.01,0.05,-0.29,-0.64,1.12,1.34,4.36,,1.39,7.97,1.3539,0.00%
1733,1734,007073,海富通上清所短融债券C,2021-11-15,1.0155,1.0768,0.01,0.04,0.17,0.44,1.12,2.59,4.94,,2.15,7.59,2.5644,0.00%
1734,1735,006320,易方达安瑞短债C,2021-11-15,1.0069,1.0839,0.02,0.05,0.21,0.50,1.12,2.66,5.17,8.69,2.23,8.69,2.6375,0.00%
1735,1736,007065,浦银安盛上清所优选短融C,2021-11-12,1.0608,1.0608,0.01,0.05,0.19,0.47,1.12,2.75,5.34,,2.17,6.08,2.7608,0.00%
1736,1737,009406,平安高等级债C,2021-11-12,1.0585,1.0585,0.01,-0.02,-0.29,-0.59,1.12,2.06,,,1.79,1.09,2.0930,0.00%
1737,1738,006920,嘉实稳华纯债债券C,2021-11-12,1.0155,1.0155,-0.01,0.03,0.18,0.48,1.12,,,,,1.55,1.55,0.00%
1738,1739,519785,交银境尚收益债券C,2021-11-15,1.0062,,0.02,0.04,0.25,0.32,1.11,2.67,6.03,8.58,2,15.97,2.6441,0.00%
1739,1740,004264,海富通瑞合纯债,2021-11-15,1.0645,1.1855,0.04,0.05,0.28,0.49,1.11,2.98,5.93,10.12,2.16,19.56,2.9309,0.08%
1740,1741,006832,鹏扬添利增强债券A,2021-11-15,1.1984,1.1984,0.05,0.39,1.11,0.11,1.11,3.11,14.66,,2.01,19.84,2.9834,0.06%
1741,1742,008912,平安元丰中短债债券C,2021-11-15,1.0365,1.0365,0,0,0.14,0.24,1.11,3.14,,,2.32,3.65,3.1754,0.00%
1742,1743,008242,英大通盈纯债债券A,2021-11-15,1.0195,1.0395,0.03,0.06,0.22,0.43,1.11,3.54,,,2.10,3.96,3.4888,0.08%
1743,1744,000128,大成景安短融债券A,2021-11-12,1.2056,1.4096,0,0.03,0.18,0.39,1.10,2.60,5.33,8.44,2,42.12,2.6116,0.00%
1744,1745,006830,鹏扬利沣短债C,2021-11-15,1.0561,1.0561,0.02,0.05,0.19,0.48,1.10,2.70,5.33,,1.98,5.61,2.6641,0.00%
1745,1746,002865,广发安泽短债债券C,2021-11-15,1.0610,1.1741,0.02,0.05,0.20,0.47,1.08,2.60,4.68,8.09,2.13,18.21,2.5663,0.00%
1746,1747,006073,人保鑫瑞中短债债券A,2021-11-15,1.0718,1.0718,0.07,0.08,0.25,0.44,1.08,2.55,2.15,6.35,2.11,7.18,2.4878,0.04%
1747,1748,008747,大成景泰纯债债券A,2021-11-12,1.0493,1.0493,0.01,0.04,0.21,0.51,1.08,2.92,,,2.18,4.93,2.9836,0.08%
1748,1749,253061,国联安信心增长债券B,2021-11-12,1.1884,1.3756,-0.01,0.07,0.49,0.24,1.07,2.37,11.24,17.48,1.53,41.29,2.5607,0.00%
1749,1750,010475,上投安享回报一年持有债,2021-11-12,1.0172,1.0172,0,0.09,-0.24,0.36,1.07,,,,,1.72,1.72,0.08%
1750,1751,003669,东方红益鑫纯债C,2021-11-15,1.0252,1.1782,0.06,0.12,0.32,0.67,1.06,2.69,4.94,9.44,2.09,18.80,2.6576,0.00%
1751,1752,009104,新华纯债添利债券发起B,2021-11-12,1.0173,1.0405,0.01,0.01,0.22,0.61,1.06,2.44,,,2.12,4.06,2.4452,0.00%
1752,1753,470060,汇添富理财60天债券A,2021-11-15,1.0559,1.0559,0.01,0.03,0.26,0.59,1.05,2.12,4.14,,1.59,5.59,2.0886,0.00%
1753,1754,372110,上投摩根强化回报债券B,2021-11-12,1.4665,1.5135,-0.01,0.07,-0.29,0.42,1.05,2.89,9.11,18.94,1.72,53.53,2.8690,0.00%
1754,1755,006731,方正富邦富利纯债A,2021-11-15,1.07,1.09,0.09,0.04,0.88,0.40,1.05,2.68,2.87,,2.10,9.05,2.5518,0.08%
1755,1756,010733,红塔红土瑞景纯债A,2021-11-12,1.0105,1.0105,0,0.01,0.03,0.27,1.05,,,,,1.05,1.05,0.08%
1756,1757,471060,汇添富理财60天债券B,,,,,0.0483,0.1645,0.1548,1.0445,2.4446,,,1.4207,3.51,,0.00%
1757,1758,007020,华安添鑫中短债C,2021-11-15,1.0784,1.0784,0.04,0.05,0.24,0.43,1.04,2.59,6.42,,2.07,7.86,2.5300,0.00%
1758,1759,010223,博时双季享持有期债券A,2021-11-15,1.0255,1.0255,0.03,0.09,0.69,0.99,1.04,2.69,,,2.35,2.55,,0.03%
1759,1760,001057,华夏理财30天债券A,2021-11-15,1.0236,1.0236,0.02,0.05,0.16,0.44,1.03,,,,1.86,2.36,,0.00%
1760,1761,253021,国联安增利债券B,2021-11-12,1.3074,1.5349,0.01,0.02,0.33,0.51,1.03,2.14,3.60,8.50,1.74,61.38,2.0609,0.00%
1761,1762,650002,英大纯债债券C,2021-11-15,1.0798,1.4168,0.02,0.04,0.17,0.44,1.03,2.83,6.40,10.63,1.80,46.26,2.8055,0.00%
1762,1763,008170,博时富添纯债债券,2021-11-15,1.0355,1.0355,0.02,0.05,0.14,0.32,1.03,2.06,,,1.60,3.55,2.0101,0.08%
1763,1764,110051,易方达安和中短债A,2021-11-15,1.0242,1.0242,0.01,0.04,0.15,0.41,1.02,,,,2.02,2.42,,0.03%
1764,1765,003664,新沃通利纯债A,2021-11-15,1.0538,1.1138,0.04,-0.12,0.25,-0.01,1.02,2.06,3.66,7.29,1.63,11.51,2.0143,0.06%
1765,1766,008068,圆信永丰丰和C,2021-11-15,1.0309,1.0309,0.02,0.04,0.19,0.49,1.02,2.34,,,1.85,3.09,2.3129,0.00%
1766,1767,006673,广发招财短债债券C,2021-11-15,1.0357,1.0624,0.02,0.04,0.21,0.42,1.02,2.12,3.82,,1.72,6.28,2.1048,0.00%
1767,1768,003360,前海开源瑞和债券A,2021-11-15,1.2071,1.2121,-0.19,0.18,0.56,-1.02,1.01,3.52,9.30,14.92,1.38,21.31,3.6332,0.08%
1768,1769,000973,新华增盈回报债券,2021-11-12,1.2996,1.4988,-0.10,0.29,0.08,0.02,1,3.22,15.08,25.41,1.29,53.63,3.2248,0.08%
1769,1770,485120,工银14天理财债券发起A,2021-11-12,1.0345,1.0345,0,0.04,0.22,0.46,1,2.52,,,1.89,3.45,2.5171,0.00%
1770,1771,008748,大成景泰纯债债券C,2021-11-12,1.0434,1.0434,0.02,0.04,0.20,0.48,1,2.64,,,1.94,4.34,2.6969,0.00%
1771,1772,004596,中科沃土沃安中短利率A,2021-11-12,1.0106,1.1357,0,0.01,0.13,0.28,0.99,2.20,4.77,13.23,1.58,14.07,2.2237,0.04%
1772,1773,006735,国金惠鑫短债债券C,2021-11-15,1.0683,1.0683,0.02,0.04,0.18,0.42,0.99,2.45,5.01,,1.88,6.83,2.4163,0.00%
1773,1774,010734,红塔红土瑞景纯债C,2021-11-12,1.0099,1.0099,-0.01,0.01,0.01,0.26,0.99,,,,,0.99,0.99,0.00%
1774,1775,485118,工银7天理财债券A,2021-11-12,1.0411,1.0411,0,0.04,0.17,0.45,0.98,2.39,,,1.88,4.11,2.3899,0.00%
1775,1776,485011,工银瑞信双利债券B,2021-11-12,1.6650,2.0520,0,0.18,0.42,-0.12,0.97,3.42,9.90,19.09,1.90,112.10,3.4162,0.00%
1776,1777,002362,国富恒瑞债券C,2021-11-15,1.3580,1.3910,0.22,0.67,0.22,0.07,0.97,6.93,14.41,23.01,5.27,39.97,6.4415,0.00%
1777,1778,003168,前海开源鼎瑞债券C,2021-11-15,1.1932,1.1932,-0.22,0.13,0.49,-0.95,0.96,3.25,8.81,13.63,1.20,19.32,3.3982,0.00%
1778,1779,006074,人保鑫瑞中短债债券C,2021-11-15,1.0635,1.0635,0.07,0.08,0.23,0.37,0.96,2.29,1.63,5.59,1.88,6.35,2.2218,0.00%
1779,1780,003527,鹏华丰腾债券,2021-11-12,1.03,1.1365,0.02,0.13,0.28,0.38,0.96,1.93,4.10,7.01,1.76,14.29,2.0004,0.08%
1780,1781,008243,英大通盈纯债债券C,2021-11-15,1.0138,1.0338,0.03,0.05,0.20,0.36,0.96,3.24,,,1.84,3.39,3.1865,0.00%
1781,1782,006833,鹏扬添利增强债券C,2021-11-15,1.1891,1.1891,0.05,0.39,1.10,0.04,0.96,2.81,13.97,,1.75,18.91,2.6871,0.00%
1782,1783,000253,景顺长城景兴信用纯债债券C,2021-11-12,1.1720,1.3670,0,0,0.17,0.26,0.95,2.45,3.95,7.29,1.91,37.44,2.5371,0.00%
1783,1784,006517,南方吉元短债A,2021-11-15,1.0160,1.09,0.09,-0.02,-0.25,0.05,0.95,2.88,5.54,,2.23,9.20,2.7781,0.04%
1784,1785,206015,鹏华纯债债券,2021-11-12,1.0280,1.4740,0,0,0.14,0.33,0.94,2.97,5.73,11.72,2.17,56.16,3.0726,0.08%
1785,1786,450018,国富恒久信用债券A,2021-11-15,1.2945,1.4945,-0.01,0.18,0.18,0.05,0.94,3.06,5.66,12.86,2.17,52.27,2.9012,0.08%
1786,1787,000809,招商招利1个月期理财债券B,2021-11-15,1.0362,1.0362,0.01,0.03,0.14,0.43,0.93,2.21,,,1.74,3.62,2.1896,0.00%
1787,1788,008688,大成景乐纯债债券A,2021-11-12,1.0459,1.0459,0.01,0.03,0.14,0.40,0.93,2.66,,,2,4.59,2.7407,0.08%
1788,1789,008820,大成景悦中短债A,2021-11-12,1.0506,1.0506,0.01,0.05,0.19,0.45,0.92,4.11,,,3.33,5.05,4.1642,0.04%
1789,1790,010103,西部利得鑫泓增强债券C,2021-11-12,0.9683,0.9683,0.18,0.46,1.01,0.37,0.92,,,,-4.26,-3.17,-3.17,0.00%
1790,1791,163811,中银双利债券A,2021-11-15,1.3240,1.7990,0,0.15,-1.12,-2,0.91,2.40,13.46,26.18,1.07,89.44,2.3184,0.08%
1791,1792,006732,方正富邦富利纯债C,2021-11-15,1.0606,1.0806,0.10,0.04,0.87,0.33,0.90,2.37,2.21,,1.83,8.10,2.2387,0.00%
